Attack Rate (per 1000),CFR (%),COD Gov Arabic,COD Gov English,COD Gov Pcode,Cases,Date,Deaths,Governorate
16.4,0.5,صنعاء,Sana'a,23.0,20546,2017-07-01,99,Sana'a
6.3,1.1,إب,Ibb,11.0,19194,2017-07-01,216,Ibb
6.2,0.7,تعز,Taizz,15.0,18729,2017-07-01,132,Taizz
6.9,0.7,ذمار,Dhamar,20.0,14708,2017-07-01,106,Dhamar
17.0,0.8,المحويت,Al Mahwit,27.0,12936,2017-07-01,100,Al Mahwit
14.9,0.5,الضالع,Al Dhale'e,30.0,11196,2017-07-01,54,Al Dhale'e
10.2,0.3,البيضاء,Al Bayda,14.0,7866,2017-07-01,21,Al Bayda
8.1,0.6,عدن,Aden,24.0,7775,2017-07-01,46,Aden
8.7,0.4,أبين,Abyan,12.0,5338,2017-07-01,24,Abyan
7.6,1.5,ريمة,Raymah,31.0,4829,2017-07-01,71,Raymah
3.2,0.4,لحج,Lahj,25.0,3339,2017-07-01,14,Lahj
0.4,0.3,صعدة,Sa'ada,22.0,398,2017-07-01,1,Sa'ada
0.2,0.0,شبوة,Shabwah,21.0,152,2017-07-01,0,Shabwah
11.0,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,36240,2017-06-30,53,Amanat Al Asimah
12.2,1.0,حجة,Hajjah,17.0,27158,2017-06-30,268,Hajjah
17.6,0.5,عمران,Amran,29.0,26866,2017-06-30,142,Amran
16.3,0.5,صنعاء,Sana'a,23.0,20361,2017-06-30,99,Sana'a
6.1,1.2,إب,Ibb,11.0,18663,2017-06-30,215,Ibb
6.0,0.7,تعز,Taizz,15.0,18139,2017-06-30,126,Taizz
6.6,0.7,ذمار,Dhamar,20.0,14006,2017-06-30,102,Dhamar
16.6,0.8,المحويت,Al Mahwit,27.0,12648,2017-06-30,99,Al Mahwit
14.9,0.5,الضالع,Al Dhale'e,30.0,11195,2017-06-30,54,Al Dhale'e
9.9,0.3,البيضاء,Al Bayda,14.0,7641,2017-06-30,21,Al Bayda
7.8,0.6,عدن,Aden,24.0,7507,2017-06-30,46,Aden
8.2,0.5,أبين,Abyan,12.0,5016,2017-06-30,23,Abyan
7.2,1.5,ريمة,Raymah,31.0,4567,2017-06-30,67,Raymah
3.2,0.4,لحج,Lahj,25.0,3320,2017-06-30,14,Lahj
0.4,0.3,صعدة,Sa'ada,22.0,385,2017-06-30,1,Sa'ada
0.2,0.0,شبوة,Shabwah,21.0,126,2017-06-30,0,Shabwah
10.8,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,35693,2017-06-29,53,Amanat Al Asimah
17.5,0.5,عمران,Amran,29.0,26847,2017-06-29,142,Amran
11.4,1.0,حجة,Hajjah,17.0,25335,2017-06-29,243,Hajjah
15.9,0.5,صنعاء,Sana'a,23.0,19898,2017-06-29,99,Sana'a
5.8,1.2,إب,Ibb,11.0,17889,2017-06-29,207,Ibb
5.8,0.7,تعز,Taizz,15.0,17636,2017-06-29,126,Taizz
6.3,0.7,ذمار,Dhamar,20.0,13433,2017-06-29,100,Dhamar
15.9,0.8,المحويت,Al Mahwit,27.0,12128,2017-06-29,97,Al Mahwit
14.9,0.5,الضالع,Al Dhale'e,30.0,11192,2017-06-29,54,Al Dhale'e
9.8,0.3,البيضاء,Al Bayda,14.0,7540,2017-06-29,21,Al Bayda
7.6,0.6,عدن,Aden,24.0,7315,2017-06-29,46,Aden
7.8,0.5,أبين,Abyan,12.0,4783,2017-06-29,22,Abyan
6.9,1.5,ريمة,Raymah,31.0,4396,2017-06-29,67,Raymah
2.9,0.4,لحج,Lahj,25.0,3026,2017-06-29,13,Lahj
0.4,0.3,صعدة,Sa'ada,22.0,372,2017-06-29,1,Sa'ada
0.2,0.0,شبوة,Shabwah,21.0,126,2017-06-29,0,Shabwah
10.6,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,35060,2017-06-28,53,Amanat Al Asimah
16.4,0.6,عمران,Amran,29.0,25156,2017-06-28,140,Amran
11.2,0.9,حجة,Hajjah,17.0,24819,2017-06-28,223,Hajjah
15.3,0.5,صنعاء,Sana'a,23.0,19130,2017-06-28,98,Sana'a
5.7,0.7,تعز,Taizz,15.0,17265,2017-06-28,123,Taizz
5.6,1.2,إب,Ibb,11.0,17135,2017-06-28,206,Ibb
6.1,0.8,ذمار,Dhamar,20.0,12837,2017-06-28,100,Dhamar
15.5,0.8,المحويت,Al Mahwit,27.0,11763,2017-06-28,96,Al Mahwit
14.1,0.5,الضالع,Al Dhale'e,30.0,10610,2017-06-28,54,Al Dhale'e
9.5,0.3,البيضاء,Al Bayda,14.0,7345,2017-06-28,19,Al Bayda
7.3,0.7,عدن,Aden,24.0,7007,2017-06-28,46,Aden
7.4,0.5,أبين,Abyan,12.0,4513,2017-06-28,22,Abyan
6.6,1.6,ريمة,Raymah,31.0,4202,2017-06-28,66,Raymah
2.9,0.4,لحج,Lahj,25.0,3014,2017-06-28,13,Lahj
0.4,0.3,صعدة,Sa'ada,22.0,346,2017-06-28,1,Sa'ada
0.2,0.0,شبوة,Shabwah,21.0,114,2017-06-28,0,Shabwah
10.4,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,34312,2017-06-27,53,Amanat Al Asimah
11.1,9.0,حجة,Hajjah,17.0,24580,2017-06-27,223,Hajjah
15.9,0.6,عمران,Amran,29.0,24373,2017-06-27,139,Amran
14.9,0.5,صنعاء,Sana'a,23.0,18672,2017-06-27,98,Sana'a
5.6,0.7,تعز,Taizz,15.0,17042,2017-06-27,121,Taizz
5.4,1.2,إب,Ibb,11.0,16662,2017-06-27,197,Ibb
5.8,0.8,ذمار,Dhamar,20.0,12337,2017-06-27,96,Dhamar
14.9,0.8,المحويت,Al Mahwit,27.0,11320,2017-06-27,95,Al Mahwit
13.5,0.5,الضالع,Al Dhale'e,30.0,10183,2017-06-27,52,Al Dhale'e
9.4,0.3,البيضاء,Al Bayda,14.0,7210,2017-06-27,19,Al Bayda
7.1,0.7,عدن,Aden,24.0,6757,2017-06-27,44,Aden
6.7,0.5,أبين,Abyan,12.0,4092,2017-06-27,22,Abyan
6.2,1.6,ريمة,Raymah,31.0,3941,2017-06-27,64,Raymah
2.7,0.5,لحج,Lahj,25.0,2794,2017-06-27,13,Lahj
0.4,0.3,صعدة,Sa'ada,22.0,324,2017-06-27,1,Sa'ada
0.1,0.0,شبوة,Shabwah,21.0,95,2017-06-27,0,Shabwah
10.1,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,33349,2017-06-26,53,Amanat Al Asimah
11.1,0.9,حجة,Hajjah,17.0,24566,2017-06-26,223,Hajjah
15.3,0.6,عمران,Amran,29.0,23402,2017-06-26,137,Amran
14.5,0.5,صنعاء,Sana'a,23.0,18145,2017-06-26,97,Sana'a
5.4,1.2,إب,Ibb,11.0,16489,2017-06-26,193,Ibb
5.4,0.7,تعز,Taizz,15.0,16388,2017-06-26,121,Taizz
5.5,0.8,ذمار,Dhamar,20.0,11742,2017-06-26,94,Dhamar
14.3,0.9,المحويت,Al Mahwit,27.0,10892,2017-06-26,93,Al Mahwit
12.9,0.5,الضالع,Al Dhale'e,30.0,9746,2017-06-26,51,Al Dhale'e
9.4,0.3,البيضاء,Al Bayda,14.0,7210,2017-06-26,19,Al Bayda
6.8,0.7,عدن,Aden,24.0,6469,2017-06-26,44,Aden
6.7,0.5,أبين,Abyan,12.0,4086,2017-06-26,22,Abyan
6.2,1.6,ريمة,Raymah,31.0,3935,2017-06-26,64,Raymah
2.6,0.5,لحج,Lahj,25.0,2779,2017-06-26,13,Lahj
0.3,0.3,صعدة,Sa'ada,22.0,297,2017-06-26,1,Sa'ada
0.1,0.0,شبوة,Shabwah,21.0,80,2017-06-26,0,Shabwah
9.9,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,32812,2017-06-25,53,Amanat Al Asimah
10.6,0.9,حجة,Hajjah,17.0,23550,2017-06-25,213,Hajjah
14.9,0.6,عمران,Amran,29.0,22830,2017-06-25,133,Amran
13.9,0.5,صنعاء,Sana'a,23.0,17418,2017-06-25,95,Sana'a
5.3,1.2,إب,Ibb,11.0,16236,2017-06-25,191,Ibb
5.3,0.8,تعز,Taizz,15.0,15995,2017-06-25,120,Taizz
5.3,0.8,ذمار,Dhamar,20.0,11251,2017-06-25,92,Dhamar
13.8,0.8,المحويت,Al Mahwit,27.0,10500,2017-06-25,89,Al Mahwit
12.2,0.5,الضالع,Al Dhale'e,30.0,9171,2017-06-25,49,Al Dhale'e
9.1,0.3,البيضاء,Al Bayda,14.0,7034,2017-06-25,19,Al Bayda
6.5,0.7,عدن,Aden,24.0,6205,2017-06-25,42,Aden
6.5,0.6,أبين,Abyan,12.0,3955,2017-06-25,22,Abyan
6.1,1.6,ريمة,Raymah,31.0,3856,2017-06-25,63,Raymah
2.4,0.5,لحج,Lahj,25.0,2503,2017-06-25,12,Lahj
0.3,0.4,صعدة,Sa'ada,22.0,276,2017-06-25,1,Sa'ada
0.1,0.0,شبوة,Shabwah,21.0,70,2017-06-25,0,Shabwah
9.8,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,32455,2017-06-24,53,Amanat Al Asimah
10.5,0.9,حجة,Hajjah,17.0,23400,2017-06-24,201,Hajjah
14.4,0.6,عمران,Amran,29.0,22089,2017-06-24,133,Amran
13.7,0.6,صنعاء,Sana'a,23.0,17134,2017-06-24,95,Sana'a
5.2,0.8,تعز,Taizz,15.0,15817,2017-06-24,120,Taizz
5.1,1.2,إب,Ibb,11.0,15785,2017-06-24,187,Ibb
5.1,0.8,ذمار,Dhamar,20.0,10894,2017-06-24,92,Dhamar
13.5,0.9,المحويت,Al Mahwit,27.0,10305,2017-06-24,88,Al Mahwit
11.8,0.5,الضالع,Al Dhale'e,30.0,8896,2017-06-24,46,Al Dhale'e
9.0,0.3,البيضاء,Al Bayda,14.0,6920,2017-06-24,18,Al Bayda
6.3,0.7,عدن,Aden,24.0,6048,2017-06-24,41,Aden
6.5,0.6,أبين,Abyan,12.0,3953,2017-06-24,22,Abyan
6.1,1.6,ريمة,Raymah,31.0,3852,2017-06-24,63,Raymah
2.4,0.5,لحج,Lahj,25.0,2496,2017-06-24,12,Lahj
0.3,0.4,صعدة,Sa'ada,22.0,253,2017-06-24,1,Sa'ada
0.1,0.0,شبوة,Shabwah,21.0,70,2017-06-24,0,Shabwah
9.6,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,31660,2017-06-23,53,Amanat Al Asimah
9.8,0.9,حجة,Hajjah,17.0,21800,2017-06-23,195,Hajjah
14.0,0.6,عمران,Amran,29.0,21426,2017-06-23,133,Amran
13.3,0.6,صنعاء,Sana'a,23.0,16641,2017-06-23,95,Sana'a
5.1,0.7,تعز,Taizz,15.0,15360,2017-06-23,115,Taizz
4.9,1.2,إب,Ibb,11.0,15093,2017-06-23,186,Ibb
5.0,0.8,ذمار,Dhamar,20.0,10654,2017-06-23,90,Dhamar
13.2,0.8,المحويت,Al Mahwit,27.0,10035,2017-06-23,77,Al Mahwit
11.2,0.5,الضالع,Al Dhale'e,30.0,8445,2017-06-23,41,Al Dhale'e
8.8,0.3,البيضاء,Al Bayda,14.0,6752,2017-06-23,18,Al Bayda
6.1,0.7,عدن,Aden,24.0,5799,2017-06-23,41,Aden
6.2,0.6,أبين,Abyan,12.0,3762,2017-06-23,21,Abyan
5.9,1.7,ريمة,Raymah,31.0,3747,2017-06-23,63,Raymah
2.1,0.6,لحج,Lahj,25.0,2170,2017-06-23,12,Lahj
0.3,0.4,صعدة,Sa'ada,22.0,253,2017-06-23,1,Sa'ada
0.1,0.0,شبوة,Shabwah,21.0,70,2017-06-23,0,Shabwah
0.93,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,30882,2017-06-22,53,Amanat Al Asimah
1.35,0.6,عمران,Amran,29.0,20703,2017-06-22,131,Amran
0.91,0.9,حجة,Hajjah,17.0,20206,2017-06-22,188,Hajjah
1.29,0.6,صنعاء,Sana'a,23.0,16155,2017-06-22,92,Sana'a
0.5,0.7,تعز,Taizz,15.0,15084,2017-06-22,111,Taizz
0.48,1.2,إب,Ibb,11.0,14778,2017-06-22,183,Ibb
0.48,0.9,ذمار,Dhamar,20.0,10234,2017-06-22,87,Dhamar
1.28,0.8,المحويت,Al Mahwit,27.0,9744,2017-06-22,77,Al Mahwit
1.01,0.5,الضالع,Al Dhale'e,30.0,7593,2017-06-22,39,Al Dhale'e
0.87,0.3,البيضاء,Al Bayda,14.0,6667,2017-06-22,18,Al Bayda
0.59,0.7,عدن,Aden,24.0,5634,2017-06-22,40,Aden
0.59,0.6,أبين,Abyan,12.0,3635,2017-06-22,21,Abyan
0.55,1.8,ريمة,Raymah,31.0,3485,2017-06-22,61,Raymah
0.21,0.6,لحج,Lahj,25.0,2163,2017-06-22,12,Lahj
0.03,0.4,صعدة,Sa'ada,22.0,253,2017-06-22,1,Sa'ada
0.01,0.0,شبوة,Shabwah,21.0,58,2017-06-22,0,Shabwah
9.1,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,30178,2017-06-21,53,Amanat Al Asimah
13.1,0.6,عمران,Amran,29.0,19965,2017-06-21,129,Amran
8.5,1.0,حجة,Hajjah,17.0,18951,2017-06-21,187,Hajjah
12.2,0.6,صنعاء,Sana'a,23.0,15251,2017-06-21,87,Sana'a
4.8,0.7,تعز,Taizz,15.0,14513,2017-06-21,108,Taizz
4.6,1.3,إب,Ibb,11.0,14088,2017-06-21,178,Ibb
4.6,0.9,ذمار,Dhamar,20.0,9815,2017-06-21,86,Dhamar
12.4,0.8,المحويت,Al Mahwit,27.0,9466,2017-06-21,77,Al Mahwit
10.1,0.5,الضالع,Al Dhale'e,30.0,7582,2017-06-21,39,Al Dhale'e
8.4,0.3,البيضاء,Al Bayda,14.0,6503,2017-06-21,18,Al Bayda
5.7,0.7,عدن,Aden,24.0,5470,2017-06-21,40,Aden
5.4,0.6,أبين,Abyan,12.0,3309,2017-06-21,21,Abyan
5.2,1.8,ريمة,Raymah,31.0,3306,2017-06-21,59,Raymah
2.0,0.6,لحج,Lahj,25.0,2147,2017-06-21,12,Lahj
0.2,0.5,صعدة,Sa'ada,22.0,210,2017-06-21,1,Sa'ada
0.1,0.0,شبوة,Shabwah,21.0,51,2017-06-21,0,Shabwah
8.8,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,29229,2017-06-20,52,Amanat Al Asimah
12.5,0.7,عمران,Amran,29.0,19147,2017-06-20,127,Amran
8.4,1.0,حجة,Hajjah,17.0,18715,2017-06-20,186,Hajjah
12.0,0.6,صنعاء,Sana'a,23.0,15040,2017-06-20,86,Sana'a
4.7,0.7,تعز,Taizz,15.0,14113,2017-06-20,102,Taizz
4.5,1.3,إب,Ibb,11.0,13865,2017-06-20,174,Ibb
4.4,0.9,ذمار,Dhamar,20.0,9340,2017-06-20,85,Dhamar
12.1,0.8,المحويت,Al Mahwit,27.0,9214,2017-06-20,77,Al Mahwit
9.6,0.5,الضالع,Al Dhale'e,30.0,7201,2017-06-20,38,Al Dhale'e
7.9,0.3,البيضاء,Al Bayda,14.0,6087,2017-06-20,18,Al Bayda
5.5,0.7,عدن,Aden,24.0,5272,2017-06-20,39,Aden
5.4,0.6,أبين,Abyan,12.0,3305,2017-06-20,21,Abyan
5.0,1.8,ريمة,Raymah,31.0,3199,2017-06-20,58,Raymah
2.0,0.6,لحج,Lahj,25.0,2138,2017-06-20,12,Lahj
0.2,0.0,صعدة,Sa'ada,22.0,165,2017-06-20,0,Sa'ada
0.1,0.0,شبوة,Shabwah,21.0,51,2017-06-20,0,Shabwah
8.4,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,27825,2017-06-19,51,Amanat Al Asimah
12.0,0.7,عمران,Amran,29.0,18311,2017-06-19,123,Amran
7.9,1.0,حجة,Hajjah,17.0,17439,2017-06-19,181,Hajjah
11.7,0.6,صنعاء,Sana'a,23.0,14646,2017-06-19,83,Sana'a
4.5,0.7,تعز,Taizz,15.0,13532,2017-06-19,99,Taizz
4.4,1.3,إب,Ibb,11.0,13383,2017-06-19,171,Ibb
12.0,0.8,المحويت,Al Mahwit,27.0,9116,2017-06-19,77,Al Mahwit
4.2,0.9,ذمار,Dhamar,20.0,8902,2017-06-19,84,Dhamar
9.3,0.5,الضالع,Al Dhale'e,30.0,7041,2017-06-19,36,Al Dhale'e
7.9,0.3,البيضاء,Al Bayda,14.0,6085,2017-06-19,18,Al Bayda
5.3,0.8,عدن,Aden,24.0,5053,2017-06-19,38,Aden
5.4,0.6,أبين,Abyan,12.0,3304,2017-06-19,21,Abyan
4.8,1.8,ريمة,Raymah,31.0,3024,2017-06-19,55,Raymah
1.8,0.4,لحج,Lahj,25.0,1925,2017-06-19,8,Lahj
0.2,0.0,صعدة,Sa'ada,22.0,164,2017-06-19,0,Sa'ada
0.1,0.0,شبوة,Shabwah,21.0,47,2017-06-19,0,Shabwah
8.2,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,27134,2017-06-18,51,Amanat Al Asimah
11.48,0.7,عمران,Amran,29.0,17561,2017-06-18,120,Amran
7.85,1.0,حجة,Hajjah,17.0,17431,2017-06-18,181,Hajjah
11.31,0.6,صنعاء,Sana'a,23.0,14149,2017-06-18,83,Sana'a
4.35,0.7,تعز,Taizz,15.0,13194,2017-06-18,92,Taizz
4.19,1.3,إب,Ibb,11.0,12832,2017-06-18,163,Ibb
11.6,0.9,المحويت,Al Mahwit,27.0,8822,2017-06-18,77,Al Mahwit
4.0,1.0,ذمار,Dhamar,20.0,8489,2017-06-18,81,Dhamar
9.03,0.5,الضالع,Al Dhale'e,30.0,6802,2017-06-18,36,Al Dhale'e
7.74,0.3,البيضاء,Al Bayda,14.0,5963,2017-06-18,18,Al Bayda
4.91,0.8,عدن,Aden,24.0,4699,2017-06-18,37,Aden
5.22,0.7,أبين,Abyan,12.0,3194,2017-06-18,21,Abyan
4.76,1.8,ريمة,Raymah,31.0,3019,2017-06-18,55,Raymah
1.81,0.4,لحج,Lahj,25.0,1900,2017-06-18,8,Lahj
0.18,0.0,صعدة,Sa'ada,22.0,163,2017-06-18,0,Sa'ada
0.05,0.0,شبوة,Shabwah,21.0,35,2017-06-18,0,Shabwah
7.9,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,26126,2017-06-17,49,Amanat Al Asimah
11.0,0.7,عمران,Amran,29.0,16832,2017-06-17,115,Amran
7.5,1.1,حجة,Hajjah,17.0,16655,2017-06-17,181,Hajjah
10.94,0.6,صنعاء,Sana'a,23.0,13690,2017-06-17,78,Sana'a
4.17,0.7,تعز,Taizz,15.0,12655,2017-06-17,91,Taizz
3.89,1.3,إب,Ibb,11.0,11911,2017-06-17,151,Ibb
11.22,0.9,المحويت,Al Mahwit,27.0,8535,2017-06-17,77,Al Mahwit
3.81,1.0,ذمار,Dhamar,20.0,8082,2017-06-17,80,Dhamar
7.96,0.5,الضالع,Al Dhale'e,30.0,5999,2017-06-17,31,Al Dhale'e
7.74,0.3,البيضاء,Al Bayda,14.0,5963,2017-06-17,18,Al Bayda
4.69,0.8,عدن,Aden,24.0,4484,2017-06-17,37,Aden
5.06,0.7,أبين,Abyan,12.0,3094,2017-06-17,21,Abyan
4.24,1.7,ريمة,Raymah,31.0,2688,2017-06-17,45,Raymah
1.51,0.5,لحج,Lahj,25.0,1586,2017-06-17,8,Lahj
0.18,0.0,صعدة,Sa'ada,22.0,158,2017-06-17,0,Sa'ada
0.03,0.0,شبوة,Shabwah,21.0,18,2017-06-17,0,Shabwah
7.08,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,23436,2017-06-14,47,Amanat Al Asimah
9.76,0.7,عمران,Amran,29.0,14937,2017-06-14,112,Amran
6.52,1.0,حجة,Hajjah,17.0,14466,2017-06-14,146,Hajjah
9.77,6.0,صنعاء,Sana'a,23.0,12225,2017-06-14,73,Sana'a
3.71,0.7,تعز,Taizz,15.0,11264,2017-06-14,79,Taizz
3.37,1.3,إب,Ibb,11.0,10323,2017-06-14,138,Ibb
10.27,0.9,المحويت,Al Mahwit,27.0,7815,2017-06-14,72,Al Mahwit
3.23,1.0,ذمار,Dhamar,20.0,6847,2017-06-14,69,Dhamar
7.11,0.3,البيضاء,Al Bayda,14.0,5477,2017-06-14,18,Al Bayda
6.78,0.6,الضالع,Al Dhale'e,30.0,5107,2017-06-14,29,Al Dhale'e
3.81,0.8,عدن,Aden,24.0,3649,2017-06-14,31,Aden
4.53,0.8,أبين,Abyan,12.0,2771,2017-06-14,21,Abyan
4.02,1.6,ريمة,Raymah,31.0,2546,2017-06-14,42,Raymah
1.4,0.5,لحج,Lahj,25.0,1476,2017-06-14,8,Lahj
0.16,0.0,صعدة,Sa'ada,22.0,139,2017-06-14,0,Sa'ada
0.03,0.0,شبوة,Shabwah,21.0,18,2017-06-14,0,Shabwah
6.85,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,22661,2017-06-13,47,Amanat Al Asimah
6.51,1.0,حجة,Hajjah,17.0,14453,2017-06-13,146,Hajjah
9.38,0.8,عمران,Amran,29.0,14350,2017-06-13,109,Amran
9.46,0.6,صنعاء,Sana'a,23.0,11836,2017-06-13,71,Sana'a
3.53,0.7,تعز,Taizz,15.0,10710,2017-06-13,77,Taizz
3.26,1.4,إب,Ibb,11.0,9996,2017-06-13,136,Ibb
10.04,0.9,المحويت,Al Mahwit,27.0,7634,2017-06-13,70,Al Mahwit
3.09,1.0,ذمار,Dhamar,20.0,6555,2017-06-13,67,Dhamar
6.81,0.3,البيضاء,Al Bayda,14.0,5247,2017-06-13,18,Al Bayda
6.68,0.6,الضالع,Al Dhale'e,30.0,5030,2017-06-13,29,Al Dhale'e
3.81,0.8,عدن,Aden,24.0,3648,2017-06-13,31,Aden
4.38,0.8,أبين,Abyan,12.0,2675,2017-06-13,21,Abyan
3.6,1.8,ريمة,Raymah,31.0,2281,2017-06-13,41,Raymah
1.18,0.6,لحج,Lahj,25.0,1241,2017-06-13,8,Lahj
0.16,0.0,صعدة,Sa'ada,22.0,138,2017-06-13,0,Sa'ada
0.03,0.0,شبوة,Shabwah,21.0,18,2017-06-13,0,Shabwah
6.68,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,22113,2017-06-12,42,Amanat Al Asimah
9.04,0.8,عمران,Amran,29.0,13828,2017-06-12,106,Amran
6.14,1.1,حجة,Hajjah,17.0,13626,2017-06-12,146,Hajjah
8.91,0.6,صنعاء,Sana'a,23.0,11142,2017-06-12,69,Sana'a
3.2,0.8,تعز,Taizz,15.0,9711,2017-06-12,73,Taizz
3.1,1.4,إب,Ibb,11.0,9490,2017-06-12,134,Ibb
9.73,0.9,المحويت,Al Mahwit,27.0,7405,2017-06-12,70,Al Mahwit
2.98,1.0,ذمار,Dhamar,20.0,6314,2017-06-12,61,Dhamar
6.55,0.4,البيضاء,Al Bayda,14.0,5048,2017-06-12,18,Al Bayda
6.45,0.5,الضالع,Al Dhale'e,30.0,4857,2017-06-12,26,Al Dhale'e
3.81,0.8,عدن,Aden,24.0,3648,2017-06-12,31,Aden
4.27,0.8,أبين,Abyan,12.0,2611,2017-06-12,21,Abyan
3.56,1.8,ريمة,Raymah,31.0,2257,2017-06-12,41,Raymah
1.18,0.6,لحج,Lahj,25.0,1239,2017-06-12,8,Lahj
0.16,0.0,صعدة,Sa'ada,22.0,138,2017-06-12,0,Sa'ada
0.03,0.0,شبوة,Shabwah,21.0,18,2017-06-12,0,Shabwah
6.51,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,21538,2017-06-10,41,Amanat Al Asimah
5.98,1.1,حجة,Hajjah,17.0,13279,2017-06-10,146,Hajjah
8.59,0.8,عمران,Amran,29.0,13148,2017-06-10,105,Amran
8.76,0.6,صنعاء,Sana'a,23.0,10963,2017-06-10,69,Sana'a
3.02,0.7,تعز,Taizz,15.0,9172,2017-06-10,68,Taizz
2.81,1.5,إب,Ibb,11.0,8623,2017-06-10,129,Ibb
9.37,1.0,المحويت,Al Mahwit,27.0,7126,2017-06-10,70,Al Mahwit
2.84,1.0,ذمار,Dhamar,20.0,6031,2017-06-10,60,Dhamar
6.41,0.4,البيضاء,Al Bayda,14.0,4933,2017-06-10,18,Al Bayda
6.24,0.5,الضالع,Al Dhale'e,30.0,4700,2017-06-10,25,Al Dhale'e
3.81,0.8,عدن,Aden,24.0,3648,2017-06-10,31,Aden
4.06,0.8,أبين,Abyan,12.0,2480,2017-06-10,21,Abyan
3.31,1.8,ريمة,Raymah,31.0,2099,2017-06-10,37,Raymah
0.99,0.8,لحج,Lahj,25.0,1042,2017-06-10,8,Lahj
0.15,0.0,صعدة,Sa'ada,22.0,136,2017-06-10,0,Sa'ada
0.03,0.0,شبوة,Shabwah,21.0,18,2017-06-10,0,Shabwah
5.71,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,18887,2017-06-07,39,Amanat Al Asimah
5.06,1.2,حجة,Hajjah,17.0,11224,2017-06-07,130,Hajjah
7.27,0.8,عمران,Amran,29.0,11124,2017-06-07,94,Amran
7.35,0.6,صنعاء,Sana'a,23.0,9194,2017-06-07,59,Sana'a
2.38,0.8,تعز,Taizz,15.0,7227,2017-06-07,55,Taizz
8.14,1.1,المحويت,Al Mahwit,27.0,6196,2017-06-07,68,Al Mahwit
1.97,1.8,إب,Ibb,11.0,6041,2017-06-07,111,Ibb
2.28,1.1,ذمار,Dhamar,20.0,4845,2017-06-07,55,Dhamar
5.52,0.3,البيضاء,Al Bayda,14.0,4250,2017-06-07,14,Al Bayda
4.55,0.6,الضالع,Al Dhale'e,30.0,3428,2017-06-07,19,Al Dhale'e
3.1,0.8,عدن,Aden,24.0,2961,2017-06-07,23,Aden
3.55,0.8,أبين,Abyan,12.0,2171,2017-06-07,17,Abyan
2.41,1.6,ريمة,Raymah,31.0,1525,2017-06-07,25,Raymah
0.69,0.7,لحج,Lahj,25.0,724,2017-06-07,5,Lahj
0.14,0.0,صعدة,Sa'ada,22.0,125,2017-06-07,0,Sa'ada
0.02,0.0,شبوة,Shabwah,21.0,12,2017-06-07,0,Shabwah
4.95,0.2,أمانة العاصمة,Amanat Al Asimah,13.0,16386,2017-06-04,37,Amanat Al Asimah
4.44,1.0,حجة,Hajjah,17.0,9864,2017-06-04,102,Hajjah
6.21,0.9,عمران,Amran,29.0,9500,2017-06-04,90,Amran
6.39,0.7,صنعاء,Sana'a,23.0,7992,2017-06-04,56,Sana'a
1.85,0.9,تعز,Taizz,15.0,5608,2017-06-04,48,Taizz
7.25,1.1,المحويت,Al Mahwit,27.0,5514,2017-06-04,63,Al Mahwit
1.39,2.0,إب,Ibb,11.0,4274,2017-06-04,85,Ibb
1.91,1.3,ذمار,Dhamar,20.0,4060,2017-06-04,52,Dhamar
4.98,0.3,البيضاء,Al Bayda,14.0,3837,2017-06-04,13,Al Bayda
3.09,0.8,عدن,Aden,24.0,2960,2017-06-04,23,Aden
3.72,0.5,الضالع,Al Dhale'e,30.0,2802,2017-06-04,14,Al Dhale'e
3.14,0.8,أبين,Abyan,12.0,1920,2017-06-04,16,Abyan
1.8,1.3,ريمة,Raymah,31.0,1141,2017-06-04,15,Raymah
0.49,0.4,لحج,Lahj,25.0,520,2017-06-04,2,Lahj
0.13,0.0,صعدة,Sa'ada,22.0,118,2017-06-04,0,Sa'ada
0.02,0.0,شبوة,Shabwah,21.0,12,2017-06-04,0,Shabwah
4.14,0.3,أمانة العاصمة,Amanat Al Asimah,13.0,13700,2017-05-30,36,Amanat Al Asimah
3.22,1.0,حجة,Hajjah,17.0,7143,2017-05-30,70,Hajjah
4.56,1.1,عمران,Amran,29.0,6977,2017-05-30,76,Amran
4.98,0.8,صنعاء,Sana'a,23.0,6224,2017-05-30,50,Sana'a
1.45,1.2,المحويت,Al Mahwit,27.0,4246,2017-05-30,50,Al Mahwit
